t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma_close,input_sigma_diff,object_fixed_transparent_sphere_radius2p5_x,object_fixed_transparent_sphere_radius2p5_y,object_fixed_transparent_sphere_radius2p5_z
0.678,0.0,0.0,0.19581364505704932,0.570760054105093,0.002263905380865906,-0.02755599564645318,0.2219354161458351,0.0014974963194690377,0.11573737633068176,0.21756205801637393,0.0006181250002139139,0.18619426185374424,0.5595129166903413,0.002253403453485236,-0.043087325073317154,0.2149521423986144,0.0015481602313272664,0.19317148694502567,0.30324052604809676,0.0006722328485928759,0.1601232125236111,0.5528008938637403,0.0023681826302404444,0.023211373371393482,0.29726500649017673,0.0016481459884048319,0.17237403541603102,0.2936989592201437,0.0007388482495007287,-0.053296538409679836,0.2943796284855122,0.0020847420170751504,0.2501263816075928,0.5473126634243903,0.0018007980854889802,0.36596857809067523,0.5365275696006477,0.0010471586850368658,0.019177190053782617,0.2885787177352472,0.0016187567474081335,0.052463414104932125,0.28511687282884574,0.0014017738489265185,0.40178750597699564,0.5300912833473075,0.0007947698656239196,12.78,0.0,0.075,0.145,0.13
0.68,0.0,0.0,0.19819959734334372,0.5734396787722531,0.0022657562022912227,-0.027455014731610362,0.22297736645637892,0.0015032001726169926,0.11693673270780683,0.21858347612912685,0.0006170765987906705,0.18845685734893272,0.5621397378954603,0.002255672856250297,-0.04308937112912467,0.21596130738640135,0.001554291794758311,0.1951456586645609,0.30466419048963717,0.000668956221267669,0.1621571199948669,0.5553962032246029,0.002371637944205951,0.023860209539756105,0.2986606168492856,0.0016526954608673526,0.17419594742074462,0.29507782757328993,0.0007362227529435535,-0.05350708910205119,0.2957616924690123,0.002094349385272153,0.25308906666068587,0.5498822064451621,0.0017985349490254154,0.36994982142358684,0.5390464783781156,0.0010384674017246422,0.01957491579088229,0.28993354739597604,0.0016245381440531607,0.05345173869189416,0.2864554496965868,0.0014039522135499282,0.4059554815989882,0.5325799748184217,0.0007847548130485562,12.84,0.0,0.075,0.145,0.13
0.682,0.0,0.0,0.20060031288019275,0.5761193034394131,0.0022675182365764165,-0.027344225020143914,0.22401931676692272,0.0015088459889911986,0.11813921663094269,0.21960489424187976,0.0006160089692044377,0.19073343122308017,0.5647665591005793,0.0022578582105098797,-0.04308054143380669,0.21697047237418823,0.0015603590610198774,0.19712408593653974,0.30608785493117746,0.0006656531775996994,0.16420551563885602,0.5579915125854655,0.0023750063555435918,0.024520615933303746,0.30005622720839437,0.0016571761060118297,0.17602320256704876,0.2964566959264361,0.0007335644910341488,-0.053708843118698175,0.2971437564525123,0.002103905073327381,0.2560676015790178,0.5524517494659338,0.0017961760968314875,0.37394459349596826,0.5415653871555834,0.0010296933943919797,0.019979179480306954,0.2912883770567049,0.0016302807675949358,0.05445293990630132,0.28779402656432784,0.0014060537272346022,0.41013324285511055,0.5350686662895358,0.0007746791081432854,12.899999999999999,0.0,0.075,0.145,0.13
0.684,0.0,0.0,0.20301575647131112,0.5787989281065732,0.0022691916913582825,-0.0272234909292212,0.2250612670774666,0.0015144329525856634,0.1193447509815101,0.22062631235463273,0.0006149225743421402,0.19302395332223482,0.5673933803056983,0.002259959694495709,-0.04306067700604193,0.2179796373619752,0.0015663610727746915,0.1991066214520193,0.3075115193727179,0.0006623246006170692,0.16626840345810145,0.5605868219463283,0.0023782878378448336,0.025192690915871885,0.3014518375675032,0.0016615873298051968,0.17785568281448086,0.29783556427958235,0.0007308741702752016,-0.0539016165358632,0.2985258204360124,0.0021134079813282633,0.2590618822311161,0.5550212924867057,0.0017937221454461276,0.3779526340468382,0.5440842959330513,0.0010208382146224982,0.02039005729753771,0.29264320671743377,0.0016359841634227608,0.05546708474176885,0.289132603432069,0.001408077981154606,0.4143204655342694,0.53755735776065,0.0007645446894332364,12.96,0.0,0.075,0.145,0.13
0.686,0.0,0.0,0.20544589234172272,0.5814785527737333,0.0022707767778145332,-0.027092677321764593,0.2261032173880104,0.0015199602499033895,0.12055325868980465,0.22164773046738565,0.0006138178769152533,0.19532839305554725,0.5700202015108172,0.0022619774891314945,-0.0430296194734172,0.2189888023497621,0.0015722968761348241,0.20109311779767486,0.3089351838142582,0.0006589713741734335,0.1683457870620845,0.5631821313071909,0.0023814823670945365,0.025876532188113387,0.302847447926612,0.0016659285420644408,0.1796932698580723,0.29921443263272857,0.0007281524989094862,-0.054085224847358344,0.29990788441951244,0.002122857005732254,0.26207180312569417,0.5575908355074775,0.0017911737196581682,0.3819736811941159,0.5466032047105192,0.0010119034239820857,0.020807625820561754,0.29399803637816263,0.0016416478744837495,0.05649423902707382,0.29047118029981,0.001410024573348247,0.4185168243630081,0.540046049231764,0.0007543535021849679,13.02,0.0,0.075,0.145,0.13
0.6880000000000001,0.0,0.0,0.2078906841492619,0.5841581774408934,0.002272273710595024,-0.026951649534027646,0.22714516769855425,0.001525427070121913,0.12176466275459846,0.22266914858013862,0.0006126953393420037,0.19764671940705442,0.5726470227159364,0.0022639117779623347,-0.042987211106406666,0.21999796733754906,0.0015781655208657976,0.20308342748900168,0.3103588482557986,0.0006555943827487427,0.17043766967311183,0.5657774406680536,0.002384589921635815,0.02657223676603419,0.30424305828572085,0.0016701991565856449,0.1815358451538729,0.30059330098587483,0.0007254001867668152,-0.054259482987290754,0.30128994840301254,0.002132251039502225,0.2650972574269847,0.5601603785282493,0.0017885314524153308,0.3860074714774778,0.549122113487987,0.0010028905937632267,0.02123196202524346,0.29535286603889155,0.001647271441309979,0.057534467405500236,0.29180975716755114,0.001411893108842864,0.42272199306686004,0.5425347407028782,0.0007441074980392208,13.080000000000002,0.0,0.075,0.145,0.13
0.6900000000000001,0.0,0.0,0.21035009499611146,0.5868378021080534,0.0022736827077527487,-0.02680027340315283,0.22818711800909805,0.0015308326052587541,0.1229788862627053,0.22369056669289153,0.0006115554236297584,0.19997890094747822,0.5752738439210553,0.0022657627470840055,-0.04293329485230613,0.22100713232533595,0.0015839660605904556,0.20507740300350016,0.311782512697339,0.0006521945112500238,0.1725440541321904,0.5683727500289161,0.0023876104821348256,0.027279900959576414,0.30563866864482964,0.0016743985912727726,0.18338328994448563,0.301972169339021,0.0007226179451108886,-0.054424205352945836,0.3026720123865126,0.0021415889722428204,0.2681381369702329,0.562729921549021,0.001785795984732218,0.39005373990145337,0.5516410222654549,0.0009938013047278622,0.02166314328059162,0.29670769569962036,0.0016528544020462613,0.058587833314332434,0.29314833403529217,0.0014136831997787517,0.4269356444318344,0.5450234321739923,0.0007338086346427936,13.14,0.0,0.075,0.145,0.13
0.6920000000000001,0.0,0.0,0.2128240874403754,0.5895174267752135,0.002275003990674612,-0.02663841529470509,0.2292290683196419,0.0015361760503367684,0.12419585240850459,0.22471198480564444,0.0006103985912576349,0.20232490584603657,0.5779006651261742,0.002267530585072176,-0.04286771436911515,0.2220162973131229,0.0015896975529925742,0.20707489681383692,0.3132061771388793,0.000648772644812275,0.1746649429049087,0.5709680593897788,0.00239054403154553,0.027999620351253654,0.3070342790039385,0.0016785262682661726,0.18523548528460596,0.30335103769216726,0.0007198064864860897,-0.05457920582782609,0.30405407637001264,0.002150869690337751,0.2711943322773488,0.5652994645697929,0.0017829679655973596,0.3941122199787524,0.5541599310429227,0.000984637146848816,0.022101247343922624,0.2980625253603492,0.0016583962924785456,0.059654398964502205,0.2944869109030332,0.0014153944655322047,0.4311574503660226,0.5475121236451064,0.0007234588752796318,13.200000000000001,0.0,0.075,0.145,0.13
0.6940000000000001,0.0,0.0,0.21531262350768393,0.5921970514423734,0.0022762377840119885,-0.026465942130175446,0.2302710186301857,0.001541456603549345,0.12541548451341958,0.22573340291839736,0.0006092253030593566,0.2046847018822643,0.5805274863312931,0.0022692154829115395,-0.04279031405935967,0.2230254623009098,0.0015953590600201496,0.2090757614209744,0.3146298415804197,0.0006453296685994966,0.17680033808732282,0.5735633687506413,0.0023933905550743957,0.02873148977484328,0.30842988936304727,0.0016825816140707617,0.1870923120665603,0.3047299060453134,0.0007169665245642448,-0.054724297804843204,0.3054361403535127,0.0021600920770880327,0.2742657325727151,0.5678690075905646,0.0017800480518792947,0.39818264377381835,0.5566788398203905,0.0009753997190498284,0.02254635235591936,0.2994173550210781,0.001663896646062933,0.06073422532039528,0.2958254877707743,0.0014170265328376326,0.43538708196131354,0.5500008151162205,0.0007130601885011872,13.26,0.0,0.075,0.145,0.13
0.6960000000000001,0.0,0.0,0.21781566470282873,0.5948766761095335,0.0022773843156110975,-0.02628272141444887,0.23131296894072953,0.00154667346642543,0.12663770604534505,0.2267548210311503,0.0006080360191063844,0.20705825645784176,0.5831543075364122,0.0022708176339248875,-0.04270093910384804,0.22403462728869672,0.0016009496480883384,0.21107984938726151,0.31605350602196003,0.0006418664676059138,0.17895024141184596,0.576158678111504,0.002396150040145087,0.02947560329414052,0.30982549972215606,0.0016865640596838765,0.18895365104583828,0.3061087743984596,0.000714098773991396,-0.05485929420966111,0.30681820433701273,0.0021692550128511357,0.2773522257991492,0.5704385506113364,0.001777036908231728,0.4022647419466007,0.5591977485978583,0.0009660906289442399,0.02299853683558558,0.30077218468180694,0.0016693549939553257,0.06182737207982265,0.2971640646385153,0.0014185790359087201,0.4396242095552058,0.5524895065873346,0.0007026145477561266,13.32,0.0,0.075,0.145,0.13
0.6980000000000001,1.0,18.8674232687583,0.220333172021426,0.5975563007766936,0.0022784438164431893,-0.02608862126323067,0.23235491925127333,0.0015518258439943331,0.1278624406380197,0.22777623914390321,0.000606831198591349,0.20944553660842832,0.5857811287415311,0.002272337233702136,-0.04259943549535302,0.22504379227648363,0.0016064683882819901,0.21308701336947816,0.3174771704635004,0.0006383839264574332,0.18111465425313952,0.5787539874723666,0.002398822476363124,0.030232054181779152,0.31122111008126485,0.0016904730407227462,0.19081938286661318,0.30748764275160584,0.0007112039502346054,-0.05498400752418776,0.3082002683205128,0.0021783573751810435,0.280453698634017,0.5730080936321081,0.0017739352069977537,0.4063582437965396,0.5617166573753261,0.000956711492572352,0.023457879675095574,0.30212701434253575,0.0016747708650417012,0.06293389765416217,0.2985026415062563,0.0014200516165586022,0.4438685027927048,0.5549781980584487,0.0006921239310194575,13.379999999999999,0.0,0.075,0.145,0.13
0.7000000000000001,1.0,15.36958998050005,0.22286510596160505,0.6002359254438537,0.0022794165205345667,-0.025883510430425628,0.2333968695618172,0.0015569129449502874,0.12908961211033881,0.22879765725665618,0.000605611299711819,0.21151752083784026,0.5884079499466501,0.0022737744800293306,-0.04223351236712877,0.22605295726427058,0.0016119143565577418,0.2151355313881134,0.3189008349050408,0.0006348829292133758,0.18329357763400456,0.5813492968332293,0.0024014078554805388,0.031000934898123552,0.3126167204403737,0.0016943079975515673,0.19268938808724526,0.3088665111047521,0.0007082827694288335,-0.05509824981021317,0.3095823323040129,0.002187398038969204,0.28357003650549556,0.57557763665288,0.001770743628113178,0.41046287730675635,0.564235566152794,0.0009472639341375264,0.02392446013453888,0.30348184400326467,0.0016801437859690147,0.06405385914867608,0.29984121837399746,0.0014214439243190116,0.4481196306882929,0.5574668895295629,0.0006815903204211487,13.440000000000001,0.0,0.075,0.145,0.13
0.7020000000000001,1.0,12.98418390391486,0.22541142653572033,0.6029155501110137,0.0022803026648964522,-0.025667258335464103,0.234438819872361,0.0015619339818167197,0.13031914448560242,0.2298190753694091,0.0006043767795544217,0.21316619927940852,0.5910347711517691,0.002277103501883573,-0.04152028378143585,0.2270621222520575,0.0016157738077151177,0.21723787478114817,0.32032449934658114,0.0006311338077508064,0.18548701223127198,0.5839446061940918,0.002403906171360524,0.03178233707023694,0.3140123307994825,0.0016980683754081536,0.1945635472057623,0.31024537945789826,0.0007053359482239181,-0.05520183273319156,0.3109643962875129,0.0021963758765863564,0.28670112360898337,0.5781471796736517,0.001767462859008937,0.41457836918844343,0.5667544749302618,0.0009377495857410325,0.024398357836559904,0.30483667366399353,0.001685473281176728,0.06518731234300962,0.3011797952417385,0.0014227556165583746,0.4523772616879611,0.559955581000677,0.0006710157018743045,13.5,0.0,0.075,0.145,0.13
0.704,1.0,10.967775778747756,0.22797209328208434,0.6055951747781739,0.0022811024894547217,-0.02543973509056936,0.2354807701829049,0.001566888171110214,0.13155096201069422,0.23084049348216204,0.0006031280939793578,0.21445398029989174,0.5936615923568881,0.0022829723584648774,-0.04050750175465641,0.22807128723984443,0.0016175494261276818,0.21938661760845463,0.32174816378812154,0.0006270617340418403,0.1876949583816898,0.5865399155549545,0.0024063174199420957,0.032576351470930624,0.3154079411585914,0.001701753624530127,0.19644174068531217,0.31162424781104453,0.0007023642036316933,-0.05529456758616504,0.31234646027101304,0.0022052897580252277,0.2898468429236549,0.5807167226944236,0.0017640935945126418,0.4187044449254469,0.5692733837077297,0.0009281700871157178,0.02487965276089219,0.30619150332472245,0.0016907588729289753,0.06633431167187648,0.3025183721094796,0.00142398635859882,0.4566410637312892,0.5624442724717912,0.0006604020647029804,13.560000000000002,0.0,0.075,0.145,0.13
0.706,1.0,9.258762835145008,0.2305470652767194,0.6082747994453338,0.0022818162369794967,-0.02520081152796033,0.23652272049344863,0.0015717747335041079,0.13278498917518688,0.2318619115949149,0.0006018656975053242,0.2154355243134463,0.5962884135620069,0.0022910065995726914,-0.039237009373247984,0.2290804522276313,0.0016175277238937261,0.22157524592438302,0.3231718282296618,0.0006227112637272429,0.18991741608780613,0.589135224915817,0.0024086415992047635,0.03338306799789896,0.31680355151770007,0.0017053632002806166,0.1983238489795818,0.31300311616419063,0.0006993682528732707,-0.05537626531382667,0.313728524254513,0.002214138551044068,0.2930070762291579,0.5832862657151952,0.0017606365367492415,0.4228408288190347,0.5717922924851974,0.0009185270853585029,0.025368425238787254,0.3075463329854512,0.001696000081347354,0.06749491020593625,0.30385694897722054,0.0014251358238320643,0.4609107043135641,0.5649329639429052,0.0006497514012696957,13.619999999999997,0.0,0.075,0.145,0.13
0.708,1.0,7.807432011772843,0.23313630114512582,0.6109544241124939,0.0022824441530146468,-0.02495035922698407,0.2375646708039925,0.0015765928939917167,0.13402115073036902,0.23288332970766787,0.000600590043194886,0.21615850544460222,0.5989152347671259,0.0023008782627220777,-0.03774532104298516,0.23008961721541824,0.0016159597595319976,0.22379806811638617,0.3245954926712022,0.000618121480480915,0.19215438502384596,0.5917305342766798,0.002410878709133242,0.03420257565294494,0.3181991618768089,0.0017088965632734597,0.20020975255817708,0.3143819845173369,0.0006963488132265306,-0.055446736536720394,0.3151105882380131,0.0022229211213110386,0.29618170412245026,0.5858558087359671,0.0017570923950408553,0.42698724403284405,0.5743112012626652,0.0009088222346617833,0.025864755947337694,0.30890116264618006,0.001701196424444357,0.06866915963286933,0.3051955258449617,0.0014262036938341527,0.4651858505479231,0.5674216554140193,0.0006390657066027314,13.68,0.0,0.075,0.145,0.13
0.71,1.0,6.573309556606699,0.23573975907406422,0.6136340487796539,0.0022829864858071682,-0.024688250541172175,0.2386066211145363,0.0015813418820491223,0.13525937170818905,0.23390474782042078,0.0005993015825403106,0.21666435508392531,0.6015420559722449,0.002312301303165856,-0.036064189158431424,0.23109878220320515,0.0016130646194771419,0.22605012737734098,0.32601915711274254,0.0006133265339781383,0.19440586454158082,0.5943258436375424,0.0024130287516821785,0.03503496252130109,0.3195947722359177,0.0017123531794978367,0.20209933193195853,0.3157608528704831,0.0006933066018738362,-0.055505791575575565,0.31649265222151307,0.0022316363325494007,0.29937060603477494,0.5884253517567388,0.0017534618858057315,0.43114341263800177,0.5768301100401331,0.0008990571960437342,0.026368725903694525,0.3102559923069089,0.0017063474181574275,0.06985711023865475,0.3065341027127027,0.0014271896584790002,0.46946616922751055,0.5699103468851334,0.0006283469780232619,13.739999999999998,0.0,0.075,0.145,0.13
0.712,1.0,5.523170457593004,0.23835739682334972,0.616313673446814,0.0022834434862364986,-0.024414358625215373,0.23964857142508011,0.0015860209317975138,0.1364995774401117,0.23492616593317373,0.000598000765349908,0.2169889636876574,0.6041688771773639,0.0023250271325606312,-0.03422113906225666,0.23210794719099206,0.001609032818096541,0.2283271190840188,0.3274428215542829,0.0006083561650616515,0.1966718536761888,0.596921152998405,0.002415091730740945,0.035880315751050496,0.32099038259502655,0.0017157325204423526,0.20399246767832707,0.3171397212236293,0.0006902423357500248,-0.0555532404757736,0.3178747162050132,0.0022402830466835325,0.3025736602487701,0.5909948947775107,0.0017497457324564143,0.43530905565840977,0.5793490188176009,0.000889233637077595,0.026880416459178505,0.3116108219676378,0.0017114525763836596,0.07105881088905597,0.3078726795804438,0.001428093416050734,0.47375132688763644,0.5723990383562475,0.0006175972147724217,13.799999999999999,0.0,0.075,0.145,0.13
0.714,1.0,4.629530582063481,0.24098917173765563,0.618993298113974,0.0022838154077437457,-0.024128557461850563,0.24069052173562394,0.0015906292821650358,0.13774169357588245,0.2359475840459266,0.0005966880396348894,0.21716332890853948,0.6067956983824828,0.0023388404081689526,-0.0322399631589309,0.23311711217877898,0.001604029507446214,0.23062531448312776,0.32886648599582324,0.0006032362014708267,0.19895235115210438,0.5995164623592676,0.002417067652098473,0.03673872153265275,0.32238599295413534,0.0017190340632185091,0.20588904046645468,0.31851858957677553,0.0006871567313906908,-0.055588893031944364,0.31925678018851317,0.0022488601239857207,0.3057907439157116,0.5935644377982824,0.0017459446652970739,0.43948389311618963,0.5818679275950687,0.0008793532316199534,0.02739990929328533,0.31296565162836665,0.001716511411015129,0.07227430901132026,0.3092112564481848,0.001428914673354773,0.4780409898679245,0.5748877298273616,0.0006068184176383508,13.859999999999998,0.0,0.075,0.145,0.13
0.716,1.0,3.869494046360802,0.24363504075832446,0.6216729227811341,0.0022841025062608706,-0.023830721888654594,0.24173247204616777,0.00159516617704811,0.1389856461021953,0.23696900215867955,0.0005953638514967826,0.217214145337528,0.6094225195876019,0.002353555144074374,-0.03014117055672182,0.23412627716656592,0.001598197441952981,0.2329414912439568,0.3302901504373636,0.000597989015725415,0.20124735538885552,0.6021117717201302,0.002418956523408155,0.03761026507857956,0.3237816033132441,0.0017222572906835485,0.20778893108245436,0.31989745792992175,0.0006840505047808024,-0.05561255881268996,0.32063884417201327,0.0022573664232237458,0.30902173307288666,0.5961339808190541,0.0017420594214200551,0.4436676440772796,0.5843868363725365,0.0008694176595380814,0.027927286407584555,0.3143204812890955,0.001721523431974861,0.0735036505760967,0.3105498333159259,0.0014296531458276337,0.48233482437443803,0.5773764212984758,0.0005960125885833078,13.919999999999998,0.0,0.075,0.145,0.13
0.718,1.0,3.2238639925296897,0.2462949604351837,0.624352547448294,0.0022843050401398176,-0.023520727624739033,0.24277442235671157,0.001599630865472197,0.14023136136125955,0.23799042027143247,0.000594028645015423,0.2171643354816837,0.6120493407927207,0.002369011172731156,-0.02794239193854881,0.2351354421543528,0.0015916596762664476,0.23527287092618948,0.33171381487890395,0.0005926339418096829,0.20355686450688715,0.6047070810809928,0.0024207583541528237,0.03849503060306483,0.3251772136723529,0.0017254016915626402,0.20969202045448437,0.3212763262830679,0.0006809243712036813,-0.05562404718543338,0.32202090815551326,0.0022658008018092194,0.312266502661095,0.5987035238398258,0.001738090744601635,0.44786002669717656,0.5869057451500043,0.000859428606436348,0.0284626301195121,0.3156753109498243,0.0017264881472534386,0.07474688007957811,0.3118884101836669,0.0014303085576454213,0.4866324965417719,0.5798651127695899,0.0005851817303709109,13.979999999999997,0.0,0.075,0.145,0.13
0.72,1.0,2.676450328172237,0.24896888693836433,0.6270321721154543,0.002284423270081623,-0.023198451297340227,0.24381637266725545,0.001604022601751967,0.14147876606926088,0.23901183838418544,0.0005926828621375553,0.21703352415122532,0.6146761619978398,0.002385070959096937,-0.025658741311391387,0.23614460714213978,0.0015845219944841317,0.2376170631111392,0.33313747932044435,0.0005871876503655292,0.205880876333369,0.6073023904418555,0.0024224731556098103,0.03939310130197384,0.32657282403146176,0.0017284667605703817,0.21159818967778107,0.32265519463621417,0.0006777790450903788,-0.05562316734138964,0.3234029721390134,0.002274162115946681,0.3155249265422756,0.6012730668605978,0.0017340393851970166,0.4520607582668165,0.5894246539274722,0.0008493877633817741,0.029006023056056218,0.31703014061055323,0.0017314050629462468,0.07600404052587209,0.313226987051408,0.0014308806418309795,0.49093367249509823,0.582353804240704,0.000574327846193593,14.04,0.0,0.075,0.145,0.13
0.722,1.0,2.213526034092707,0.2516567760701195,0.6297117967826142,0.0022844574590654993,-0.02286377046829893,0.24485832297779925,0.0016083406456508368,0.1427277873347125,0.24003325649693835,0.0005913269425660648,0.2168384598376574,0.6173029832029587,0.0024016167543104002,-0.02330313736124036,0.23715377212992667,0.0015768750806479084,0.23997201577782523,0.3345611437619847,0.000581664483905073,0.20821938840798634,0.6098976998027181,0.002424100940816095,0.04030455933279653,0.32796843439057055,0.0017314519985315805,0.2135073200396152,0.3240340629893604,0.0006746152398694759,-0.05560972832065699,0.3247850361225134,0.0022824492207834182,0.3187968775172566,0.6038426098813695,0.0017299061000345636,0.456269555258587,0.59194356270494,0.0008392968266287407,0.029557548147336785,0.31838497027128204,0.0017362736832913551,0.07727517340960643,0.314565563919149,0.0014313691403596617,0.4952380184121548,0.5848424957118181,0.0005634529393003194,14.099999999999998,0.0,0.075,0.145,0.13
0.724,2.0,17.23046965077213,0.25435858327664107,0.6323914214497744,0.0022844078722779296,-0.02251656366042385,0.2459002732883431,0.0016125842625398523,0.14397835267669173,0.24105467460969132,0.0005899613236498729,0.21659338735424963,0.6199298044080778,0.0024185480674225224,-0.02088658766743512,0.23816293711771364,0.001568796446873724,0.24233597142308483,0.3359848082035251,0.0005760767545541993,0.21040910900356172,0.6124930091635808,0.002425641724533567,0.04135463483227559,0.32936404474967945,0.0017343569125012977,0.2154383630179882,0.32541293134250665,0.0006714336678173488,-0.05558353903742568,0.3261671001060135,0.002290660970560023,0.32208222734362596,0.6064121529021413,0.0017256916523093085,0.4604861333724635,0.5944624714824079,0.0008291574973429258,0.03011728862007783,0.31973979993201096,0.001741093510708045,0.07856031869877388,0.31590414078689016,0.0014317738042637024,0.49954520058516366,0.5873311871829323,0.000552559012624665,14.16,0.0,0.075,0.145,0.13
0.726,2.0,14.95712465943028,0.25707426365987196,0.6350710461169344,0.00228427477704176,-0.0221567103837334,0.2469422235988869,0.0016167527235558647,0.14523039004295768,0.2420760927224442,0.0005885864402745149,0.2163103762492082,0.6225566256131967,0.0024357794295536824,-0.01841843921290452,0.23917210210550052,0.001560352138637614,0.24470742839582216,0.3374084726450654,0.0005704350073318835,0.21216516160906096,0.6150883185244433,0.00242807525712529,0.04276174058656882,0.3307596551087882,0.0017364301216590756,0.2174244692925907,0.3267917996956528,0.0006681206200659877,-0.05554440830530181,0.32754916408951357,0.0022987962187616356,0.32538084675372003,0.6089816959229131,0.0017213968114757226,0.4647102075822648,0.5969813802598757,0.0008189714813244729,0.030685327990973142,0.3210946295927398,0.001745864045835972,0.07985951481782143,0.3172427176546312,0.0014320943937351437,0.5038548854826683,0.5898198786540464,0.0005416480684132963,14.219999999999999,0.0,0.075,0.145,0.13
0.728,2.0,12.612988151982634,0.2598037719893115,0.6377506707840945,0.0022840584427453355,-0.021784091161569985,0.24798417390943076,0.0016208453057589849,0.14648382782794567,0.24309751083519715,0.0005872027247534368,0.21599960946469865,0.6251834468183157,0.002453238423414645,-0.01590659859853862,0.24018126709328746,0.001551598237837152,0.24708510691911936,0.3388321370866058,0.0005647482521447019,0.21355080003107987,0.6176836278853061,0.0024331107976574705,0.0444774501499293,0.33215526546789703,0.0017363611492879692,0.21945813822705731,0.3281706680487991,0.0006644771925372502,-0.055492144862743835,0.3289312280730136,0.0023068538182698926,0.32869260547272794,0.6115512389436849,0.0017170223531397892,0.4689414921820178,0.5995002890373435,0.0008087404887304726,0.031261750059944915,0.3224494592534687,0.0017505847875749735,0.08117279863098925,0.31858129452237227,0.001432330678227305,0.508166739811278,0.5923085701251605,0.0005307221078549529,14.28,0.0,0.075,0.145,0.13
0.73,2.0,10.63095297219794,0.26254706271381173,0.6404302954512545,0.0022837591407716584,-0.021398587556581233,0.24902612421997455,0.0016248612922892672,0.14773859489063404,0.24411892894795006,0.0005858106067200264,0.21566963651434717,0.6278102680234346,0.002470863951352416,-0.013357725216994012,0.24119043208107435,0.0015425821840776778,0.24946791929699566,0.3402558015281461,0.0005590241676541605,0.21462132185986593,0.6202789372461687,0.002440368823290533,0.04645940044876617,0.3335508758270058,0.001734440554062459,0.22153280791017196,0.32954953640194523,0.0006605483890493275,-0.05542655739860922,0.33031329205651366,0.002314832621515545,0.33201737223690886,0.6141207819644566,0.001712569058950372,0.47317970083242755,0.6020191978148113,0.0007984662337967609,0.031846638903295255,0.3238042889141975,0.0017552552331255155,0.08250020542590415,0.3199198713901133,0.0014324824365547443,0.512480430577307,0.5947972615962746,0.0005197831307099792,14.339999999999998,0.0,0.075,0.145,0.13
0.732,2.0,8.95360029232394,0.26530408997336247,0.6431099201184146,0.0022833771444276175,-0.021000082196562457,0.2500680745305184,0.0016287999725225978,0.14899462057227894,0.245140347060703,0.0005844105130204139,0.21532759516116123,0.6304370892285536,0.0024886047162852383,-0.010777400419592343,0.2421995970688613,0.0015333439337151319,0.2518549438364568,0.3416794659696865,0.0005532692800361451,0.21542505995994793,0.6228742466070313,0.002449517548482992,0.04867053712709453,0.33494648618611467,0.001730922514424091,0.2236427377925194,0.3309284047550915,0.0006563735810695172,-0.055347454577808694,0.3316953560400137,0.0023227314806317377,0.33535501481192037,0.6166903249852285,0.0017080377164899177,0.4774245466074435,0.6045381065922791,0.0007881504345591096,0.03244007886675052,0.3251591185749264,0.001759874878029787,0.08384176889743274,0.3212584482578544,0.0014325494569917014,0.5167956251482971,0.5972859530673887,0.0005088331349404906,14.399999999999999,0.0,0.075,0.145,0.13
0.734,2.0,7.533841656666127,0.26807480761086205,0.6457895447855746,0.0022829127288732727,-0.0205884588001548,0.2511100248410622,0.001632660642225748,0.1502518347140128,0.2461617651734559,0.0005830028676070617,0.21497940524415943,0.6330639104336725,0.002506417891635068,-0.008170275455628847,0.24320876205664818,0.001523916974857443,0.2542454020545385,0.3431031304112268,0.0005474891194486201,0.21600409963390052,0.6254695559678939,0.002460266976047676,0.05107856925525243,0.3363420965452234,0.0017260293565087733,0.2257829236729288,0.33230727310823766,0.0006519872118943096,-0.05525464506706557,0.33307742002351376,0.002330549247607935,0.33870540001125454,0.6192598680060002,0.0017034291191644789,0.48167574204091596,0.607057015369747,0.000777794812573821,0.033042154558398415,0.3265139482356552,0.0017644432162134281,0.08519752113179896,0.3225970251255954,0.001432531537368976,0.5211119913144132,0.5997746445385028,0.0004978741163412341,14.459999999999997,0.0,0.075,0.145,0.13
